dish_id,dish_label,dish_class,dish_family,dish_name,cuisine,course,protein_type,source,label_quality,source_dish_label,original_path,ingredients,image_path
4458,208,208,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"pasta,potato,egg,beans,garlic",public_images/uecfood256/208/uecfood256_208_000007.jpg
4459,208,208,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"mushroom,cream,cheese,chicken",public_images/uecfood256/208/uecfood256_208_000008.jpg
4460,208,208,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"cheese,potato,shrimp,lamb,mushroom,rice,egg",public_images/uecfood256/208/uecfood256_208_000009.jpg
4461,208,208,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"pasta,garlic,shrimp,potato,avocado",public_images/uecfood256/208/uecfood256_208_000010.jpg
4462,208,208,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"egg,lamb,beef,cheese",public_images/uecfood256/208/uecfood256_208_000011.jpg
4463,208,208,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"egg,spinach,chili,garlic,fish,spice",public_images/uecfood256/208/uecfood256_208_000012.jpg
4464,209,209,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"tomato,fish,cheese",public_images/uecfood256/209/uecfood256_209_000001.jpg
4465,209,209,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"beef,pasta,potato,fish,chicken,tomato",public_images/uecfood256/209/uecfood256_209_000002.jpg
4466,209,209,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"pasta,tofu,beef",public_images/uecfood256/209/uecfood256_209_000003.jpg
4467,209,209,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"shrimp,chicken,beef,spice,lamb,egg",public_images/uecfood256/209/uecfood256_209_000004.jpg
4468,209,209,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"lamb,mushroom,egg",public_images/uecfood256/209/uecfood256_209_000005.jpg
4469,209,209,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"cream,lamb,spice",public_images/uecfood256/209/uecfood256_209_000006.jpg
4470,209,209,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"cream,tofu,tomato",public_images/uecfood256/209/uecfood256_209_000007.jpg
4471,209,209,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"fish,spinach,cheese",public_images/uecfood256/209/uecfood256_209_000008.jpg
4472,209,209,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"fish,chili,lamb,mushroom,tofu",public_images/uecfood256/209/uecfood256_209_000009.jpg
4473,209,209,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"chili,lamb,beef,avocado,rice,potato,egg",public_images/uecfood256/209/uecfood256_209_000010.jpg
4474,209,209,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"tomato,beans,garlic,pasta",public_images/uecfood256/209/uecfood256_209_000011.jpg
4475,209,209,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"beans,rice,chili,shrimp,egg,lamb",public_images/uecfood256/209/uecfood256_209_000012.jpg
4476,21,21,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"spice,cheese,garlic,tofu,chili",public_images/uecfood256/21/uecfood256_21_000001.jpg
4477,21,21,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"tofu,cheese,cream,mushroom,shrimp",public_images/uecfood256/21/uecfood256_21_000002.jpg
4478,21,21,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"pasta,shrimp,spice,fish,garlic,potato",public_images/uecfood256/21/uecfood256_21_000003.jpg
4479,21,21,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"potato,tomato,spice",public_images/uecfood256/21/uecfood256_21_000004.jpg
4480,21,21,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"egg,spinach,rice,tofu,shrimp",public_images/uecfood256/21/uecfood256_21_000005.jpg
4481,21,21,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"chicken,lamb,tofu,chili,avocado,cheese,beans",public_images/uecfood256/21/uecfood256_21_000006.jpg
4482,21,21,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"spinach,cream,potato,rice,tomato,fish",public_images/uecfood256/21/uecfood256_21_000007.jpg
4483,21,21,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"cheese,beans,avocado",public_images/uecfood256/21/uecfood256_21_000008.jpg
4484,21,21,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"chicken,lamb,fish,spinach",public_images/uecfood256/21/uecfood256_21_000009.jpg
4485,21,21,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"spice,egg,beef,spinach",public_images/uecfood256/21/uecfood256_21_000010.jpg
4486,21,21,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"beef,spice,shrimp,pasta",public_images/uecfood256/21/uecfood256_21_000011.jpg
4487,21,21,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"chili,avocado,potato,beef,garlic",public_images/uecfood256/21/uecfood256_21_000012.jpg
4488,210,210,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"avocado,shrimp,tofu,beans",public_images/uecfood256/210/uecfood256_210_000001.jpg
4489,210,210,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"beans,avocado,rice,egg,tofu,tomato,cheese",public_images/uecfood256/210/uecfood256_210_000002.jpg
4490,210,210,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"avocado,tomato,potato,garlic,beef,chicken,cream",public_images/uecfood256/210/uecfood256_210_000003.jpg
4491,210,210,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"avocado,chicken,cheese,rice",public_images/uecfood256/210/uecfood256_210_000004.jpg
4492,210,210,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"cream,fish,spice",public_images/uecfood256/210/uecfood256_210_000005.jpg
4493,210,210,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"avocado,mushroom,rice,pasta",public_images/uecfood256/210/uecfood256_210_000006.jpg
4494,210,210,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"spice,pasta,spinach,cream",public_images/uecfood256/210/uecfood256_210_000007.jpg
4495,210,210,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"beans,mushroom,beef,chicken,spinach,avocado,fish",public_images/uecfood256/210/uecfood256_210_000008.jpg
4496,210,210,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"cream,garlic,rice,beans,beef",public_images/uecfood256/210/uecfood256_210_000009.jpg
4497,210,210,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"chili,tofu,garlic,fish,cream,cheese",public_images/uecfood256/210/uecfood256_210_000010.jpg
4498,210,210,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"tomato,cheese,chicken,potato,shrimp,spinach,beef",public_images/uecfood256/210/uecfood256_210_000011.jpg
4499,210,210,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"spice,beef,avocado,fish",public_images/uecfood256/210/uecfood256_210_000012.jpg
4500,211,211,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"beef,spinach,tofu,potato",public_images/uecfood256/211/uecfood256_211_000001.jpg
4501,211,211,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"spice,egg,cream,fish,chili,beans",public_images/uecfood256/211/uecfood256_211_000002.jpg
4502,211,211,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"pasta,spinach,chicken,tofu,potato,cheese",public_images/uecfood256/211/uecfood256_211_000003.jpg
4503,211,211,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"lamb,chili,tomato,shrimp,beans,avocado,pasta",public_images/uecfood256/211/uecfood256_211_000004.jpg
4504,211,211,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"avocado,mushroom,pasta,beef,potato",public_images/uecfood256/211/uecfood256_211_000005.jpg
4505,211,211,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"chili,spinach,pasta",public_images/uecfood256/211/uecfood256_211_000006.jpg
4506,211,211,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"beef,spinach,rice",public_images/uecfood256/211/uecfood256_211_000007.jpg
4507,211,211,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"fish,spinach,lamb",public_images/uecfood256/211/uecfood256_211_000008.jpg
4508,211,211,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"avocado,fish,tofu,beans,beef,egg,pasta",public_images/uecfood256/211/uecfood256_211_000009.jpg
4509,211,211,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"fish,avocado,chicken",public_images/uecfood256/211/uecfood256_211_000010.jpg
4510,211,211,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"tomato,shrimp,spice",public_images/uecfood256/211/uecfood256_211_000011.jpg
4511,211,211,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"lamb,shrimp,rice,fish,cream,beef,pasta",public_images/uecfood256/211/uecfood256_211_000012.jpg
4512,212,212,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"rice,garlic,spinach,spice,cheese,egg",public_images/uecfood256/212/uecfood256_212_000001.jpg
4513,212,212,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"beans,egg,spinach,rice",public_images/uecfood256/212/uecfood256_212_000002.jpg
4514,212,212,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"cream,rice,mushroom,fish,chili,pasta,lamb",public_images/uecfood256/212/uecfood256_212_000003.jpg
4515,212,212,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"garlic,egg,chicken,pasta,spice,cream,fish",public_images/uecfood256/212/uecfood256_212_000004.jpg
4516,212,212,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"fish,pasta,spice,beef,mushroom,lamb",public_images/uecfood256/212/uecfood256_212_000005.jpg
4517,212,212,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"beans,rice,shrimp,cheese",public_images/uecfood256/212/uecfood256_212_000006.jpg
4518,212,212,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"cheese,avocado,potato,cream",public_images/uecfood256/212/uecfood256_212_000007.jpg
4519,212,212,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"garlic,pasta,potato",public_images/uecfood256/212/uecfood256_212_000008.jpg
4520,212,212,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"tomato,rice,chicken,potato,cream",public_images/uecfood256/212/uecfood256_212_000009.jpg
4521,212,212,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"tofu,fish,avocado,beef",public_images/uecfood256/212/uecfood256_212_000010.jpg
4522,212,212,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"beans,mushroom,pasta,spinach",public_images/uecfood256/212/uecfood256_212_000011.jpg
4523,212,212,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"avocado,egg,garlic,shrimp,tofu",public_images/uecfood256/212/uecfood256_212_000012.jpg
4524,213,213,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"spinach,cream,mushroom,potato,beef,tofu,beans",public_images/uecfood256/213/uecfood256_213_000001.jpg
4525,213,213,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"tofu,mushroom,potato,spinach",public_images/uecfood256/213/uecfood256_213_000002.jpg
4526,213,213,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"garlic,potato,pasta",public_images/uecfood256/213/uecfood256_213_000003.jpg
4527,213,213,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"shrimp,mushroom,chili",public_images/uecfood256/213/uecfood256_213_000004.jpg
4528,213,213,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"cream,spice,rice,lamb,shrimp,beef",public_images/uecfood256/213/uecfood256_213_000005.jpg
4529,213,213,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"beans,potato,rice,shrimp,chicken,mushroom",public_images/uecfood256/213/uecfood256_213_000006.jpg
4530,213,213,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"mushroom,fish,tofu,rice,shrimp",public_images/uecfood256/213/uecfood256_213_000007.jpg
4531,213,213,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"potato,tomato,chicken,tofu",public_images/uecfood256/213/uecfood256_213_000008.jpg
4532,213,213,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"spice,shrimp,cheese,chili",public_images/uecfood256/213/uecfood256_213_000009.jpg
4533,213,213,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"chili,beans,beef,fish,cream,spice,tofu",public_images/uecfood256/213/uecfood256_213_000010.jpg
4534,213,213,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"chicken,cheese,fish,garlic",public_images/uecfood256/213/uecfood256_213_000011.jpg
4535,213,213,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"garlic,tofu,mushroom,fish,rice",public_images/uecfood256/213/uecfood256_213_000012.jpg
4536,214,214,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"spinach,mushroom,shrimp,garlic,beans",public_images/uecfood256/214/uecfood256_214_000001.jpg
4537,214,214,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"spinach,lamb,cheese,avocado,rice",public_images/uecfood256/214/uecfood256_214_000002.jpg
4538,214,214,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"fish,rice,chicken,potato,chili,spice",public_images/uecfood256/214/uecfood256_214_000003.jpg
4539,214,214,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"tofu,garlic,mushroom,fish,beef,spinach,beans",public_images/uecfood256/214/uecfood256_214_000004.jpg
4540,214,214,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"lamb,cream,fish",public_images/uecfood256/214/uecfood256_214_000005.jpg
4541,214,214,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"lamb,rice,garlic,cheese,beef,cream",public_images/uecfood256/214/uecfood256_214_000006.jpg
4542,214,214,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"pasta,rice,cream,mushroom,spinach",public_images/uecfood256/214/uecfood256_214_000007.jpg
4543,214,214,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"chicken,beef,spice,potato,fish",public_images/uecfood256/214/uecfood256_214_000008.jpg
4544,214,214,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"fish,chicken,mushroom,tomato,garlic,egg,potato",public_images/uecfood256/214/uecfood256_214_000009.jpg
4545,214,214,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"cream,tofu,chicken",public_images/uecfood256/214/uecfood256_214_000010.jpg
4546,214,214,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"fish,spice,chili,pasta",public_images/uecfood256/214/uecfood256_214_000011.jpg
4547,214,214,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"beef,spice,mushroom,fish,chili",public_images/uecfood256/214/uecfood256_214_000012.jpg
4548,215,215,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"chili,garlic,egg,tomato",public_images/uecfood256/215/uecfood256_215_000001.jpg
4549,215,215,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"egg,rice,cream",public_images/uecfood256/215/uecfood256_215_000002.jpg
4550,215,215,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"rice,beans,chicken,fish",public_images/uecfood256/215/uecfood256_215_000003.jpg
4551,215,215,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"egg,spinach,beans",public_images/uecfood256/215/uecfood256_215_000004.jpg
4552,215,215,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"spinach,beef,rice,garlic,beans,potato,egg",public_images/uecfood256/215/uecfood256_215_000005.jpg
4553,215,215,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"spice,lamb,shrimp",public_images/uecfood256/215/uecfood256_215_000006.jpg
4554,215,215,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"rice,mushroom,chicken,pasta,garlic,tofu,potato",public_images/uecfood256/215/uecfood256_215_000007.jpg
4555,215,215,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"spice,lamb,shrimp,spinach,pasta,rice",public_images/uecfood256/215/uecfood256_215_000008.jpg
4556,215,215,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"beans,garlic,spinach",public_images/uecfood256/215/uecfood256_215_000009.jpg
4557,215,215,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"beans,rice,chicken,garlic",public_images/uecfood256/215/uecfood256_215_000010.jpg
4558,215,215,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"potato,chili,beef,fish,chicken,cream,lamb",public_images/uecfood256/215/uecfood256_215_000011.jpg
4559,215,215,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"rice,egg,beef,chili,tomato,mushroom,avocado",public_images/uecfood256/215/uecfood256_215_000012.jpg
4560,216,216,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"egg,beef,garlic,mushroom,rice,pasta,fish",public_images/uecfood256/216/uecfood256_216_000001.jpg
4561,216,216,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"tofu,spice,pasta",public_images/uecfood256/216/uecfood256_216_000002.jpg
4562,216,216,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"chili,tomato,cheese,tofu",public_images/uecfood256/216/uecfood256_216_000003.jpg
4563,216,216,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"spinach,pasta,potato,fish,tofu,avocado",public_images/uecfood256/216/uecfood256_216_000004.jpg
4564,216,216,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"lamb,cheese,pasta,cream,fish,egg,beef",public_images/uecfood256/216/uecfood256_216_000005.jpg
4565,216,216,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"avocado,spice,chicken,mushroom,beef,fish,pasta",public_images/uecfood256/216/uecfood256_216_000006.jpg
4566,216,216,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"mushroom,shrimp,egg,rice,cheese",public_images/uecfood256/216/uecfood256_216_000007.jpg
4567,216,216,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"fish,avocado,tomato,potato,beans,tofu,spice",public_images/uecfood256/216/uecfood256_216_000008.jpg
4568,216,216,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"lamb,potato,shrimp",public_images/uecfood256/216/uecfood256_216_000009.jpg
4569,216,216,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"rice,avocado,tofu,fish,spinach,beef,egg",public_images/uecfood256/216/uecfood256_216_000010.jpg
4570,216,216,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"cheese,tofu,spice,chicken",public_images/uecfood256/216/uecfood256_216_000011.jpg
4571,216,216,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"shrimp,avocado,spice,cream,lamb,chili",public_images/uecfood256/216/uecfood256_216_000012.jpg
4572,217,217,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"cream,tofu,potato,mushroom,beef,spinach,shrimp",public_images/uecfood256/217/uecfood256_217_000001.jpg
4573,217,217,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"shrimp,lamb,garlic,pasta",public_images/uecfood256/217/uecfood256_217_000002.jpg
4574,217,217,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"egg,potato,chicken,fish,beef,cheese",public_images/uecfood256/217/uecfood256_217_000003.jpg
4575,217,217,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"tofu,beef,tomato,spinach",public_images/uecfood256/217/uecfood256_217_000004.jpg
4576,217,217,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"tofu,mushroom,chicken",public_images/uecfood256/217/uecfood256_217_000005.jpg
4577,217,217,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"avocado,tomato,spinach,chili",public_images/uecfood256/217/uecfood256_217_000006.jpg
4578,217,217,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"fish,garlic,rice",public_images/uecfood256/217/uecfood256_217_000007.jpg
4579,217,217,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"tofu,chili,potato,rice,egg,tomato,pasta",public_images/uecfood256/217/uecfood256_217_000008.jpg
4580,217,217,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"rice,cream,tofu,fish,spinach",public_images/uecfood256/217/uecfood256_217_000009.jpg
4581,217,217,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"garlic,spice,mushroom,cream,chili",public_images/uecfood256/217/uecfood256_217_000010.jpg
4582,217,217,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"spice,tofu,mushroom,cream,lamb,pasta",public_images/uecfood256/217/uecfood256_217_000011.jpg
4583,217,217,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"garlic,spinach,chili",public_images/uecfood256/217/uecfood256_217_000012.jpg
4584,218,218,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"beans,pasta,lamb,mushroom,shrimp,cream,spice",public_images/uecfood256/218/uecfood256_218_000001.jpg
4585,218,218,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"spice,mushroom,rice,beans,tofu,egg,cheese",public_images/uecfood256/218/uecfood256_218_000002.jpg
4586,218,218,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"chicken,beef,egg,spinach,shrimp,chili,cream",public_images/uecfood256/218/uecfood256_218_000003.jpg
4587,218,218,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"beans,shrimp,cheese,avocado",public_images/uecfood256/218/uecfood256_218_000004.jpg
4588,218,218,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"egg,chicken,garlic",public_images/uecfood256/218/uecfood256_218_000005.jpg
4589,218,218,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"potato,egg,cheese",public_images/uecfood256/218/uecfood256_218_000006.jpg
4590,218,218,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"beans,potato,mushroom,shrimp",public_images/uecfood256/218/uecfood256_218_000007.jpg
4591,218,218,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"mushroom,beef,chicken",public_images/uecfood256/218/uecfood256_218_000008.jpg
4592,218,218,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"chicken,shrimp,beans,chili,cheese,egg",public_images/uecfood256/218/uecfood256_218_000009.jpg
4593,218,218,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"beans,beef,tomato,spinach,egg,pasta",public_images/uecfood256/218/uecfood256_218_000010.jpg
4594,218,218,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"beef,shrimp,potato,tomato,mushroom,egg,lamb",public_images/uecfood256/218/uecfood256_218_000011.jpg
4595,218,218,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"fish,pasta,tofu,chili,tomato,lamb,avocado",public_images/uecfood256/218/uecfood256_218_000012.jpg
4596,219,219,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"fish,spinach,garlic",public_images/uecfood256/219/uecfood256_219_000001.jpg
4597,219,219,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"mushroom,fish,egg,tomato,spice,avocado",public_images/uecfood256/219/uecfood256_219_000002.jpg
4598,219,219,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"tofu,chicken,spinach,egg,tomato",public_images/uecfood256/219/uecfood256_219_000003.jpg
4599,219,219,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"avocado,spice,cheese",public_images/uecfood256/219/uecfood256_219_000004.jpg
4600,219,219,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"garlic,egg,chili,beans,tofu",public_images/uecfood256/219/uecfood256_219_000005.jpg
4601,219,219,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"lamb,beef,cream",public_images/uecfood256/219/uecfood256_219_000006.jpg
4602,219,219,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"spinach,tomato,mushroom,rice,potato,beef,chicken",public_images/uecfood256/219/uecfood256_219_000007.jpg
4603,219,219,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"lamb,mushroom,potato,spice,cheese",public_images/uecfood256/219/uecfood256_219_000008.jpg
4604,219,219,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"pasta,cream,egg",public_images/uecfood256/219/uecfood256_219_000009.jpg
4605,219,219,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"chili,cheese,beef,tomato,garlic,fish",public_images/uecfood256/219/uecfood256_219_000010.jpg
4606,219,219,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"spice,shrimp,potato",public_images/uecfood256/219/uecfood256_219_000011.jpg
4607,219,219,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"cheese,garlic,shrimp,cream,chili,pasta",public_images/uecfood256/219/uecfood256_219_000012.jpg
4608,22,22,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"tofu,egg,potato,chili,beef,cheese",public_images/uecfood256/22/uecfood256_22_000001.jpg
4609,22,22,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"rice,lamb,fish,mushroom,pasta",public_images/uecfood256/22/uecfood256_22_000002.jpg
4610,22,22,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"fish,spinach,pasta,chicken,tomato",public_images/uecfood256/22/uecfood256_22_000003.jpg
4611,22,22,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"fish,pasta,chicken,cream,egg,cheese",public_images/uecfood256/22/uecfood256_22_000004.jpg
4612,22,22,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"egg,garlic,spinach,spice",public_images/uecfood256/22/uecfood256_22_000005.jpg
4613,22,22,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"mushroom,spice,cheese,lamb,spinach,avocado",public_images/uecfood256/22/uecfood256_22_000006.jpg
4614,22,22,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"avocado,beef,tofu,tomato,cheese,rice",public_images/uecfood256/22/uecfood256_22_000007.jpg
4615,22,22,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"potato,spice,chili,beef,cream,avocado",public_images/uecfood256/22/uecfood256_22_000008.jpg
4616,22,22,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"lamb,pasta,avocado,tomato,mushroom,cream,beef",public_images/uecfood256/22/uecfood256_22_000009.jpg
4617,22,22,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"shrimp,lamb,cream",public_images/uecfood256/22/uecfood256_22_000010.jpg
4618,22,22,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"lamb,rice,potato,tomato,fish,shrimp,spice",public_images/uecfood256/22/uecfood256_22_000011.jpg
4619,22,22,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"tofu,spice,pasta",public_images/uecfood256/22/uecfood256_22_000012.jpg
4620,220,220,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"shrimp,spinach,rice,egg,avocado",public_images/uecfood256/220/uecfood256_220_000001.jpg
4621,220,220,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"lamb,beans,egg",public_images/uecfood256/220/uecfood256_220_000002.jpg
4622,220,220,,,Unknown,Unknown,Unknown,uecfood256,dataset_label,,,"pasta,cream,spinach,rice,cheese,spice,chili",public_images/uecfood256/220/uecfood256_220_000003.jpg
