image_path,dish_name,cuisine,protein,prep_style,notes
images/french_fries/french_fries_53743.jpg,french fries,American,mixed,fried,bootstrapped_from_manifest
images/hot_dog/hot_dog_63063.jpg,hot dog,American,mixed,mixed,bootstrapped_from_manifest
images/prime_rib/prime_rib_69855.jpg,prime rib,unknown,mixed,roasted,bootstrapped_from_manifest
images/grilled_salmon/grilled_salmon_35896.jpg,grilled salmon,unknown,mixed,grilled,bootstrapped_from_manifest
images/gyoza/gyoza_47878.jpg,gyoza,Japanese,mixed,mixed,bootstrapped_from_manifest
images/macarons/macarons_64233.jpg,macarons,unknown,mixed,mixed,bootstrapped_from_manifest
images/paella/paella_15733.jpg,paella,unknown,mixed,mixed,bootstrapped_from_manifest
images/hamburger/hamburger_55801.jpg,hamburger,unknown,mixed,mixed,bootstrapped_from_manifest
images/lobster_roll_sandwich/lobster_roll_sandwich_73712.jpg,lobster roll sandwich,unknown,mixed,mixed,bootstrapped_from_manifest
images/prime_rib/prime_rib_70027.jpg,prime rib,unknown,mixed,roasted,bootstrapped_from_manifest
images/croque_madame/croque_madame_43815.jpg,croque madame,French,mixed,mixed,bootstrapped_from_manifest
images/onion_rings/onion_rings_34488.jpg,onion rings,unknown,mixed,mixed,bootstrapped_from_manifest
images/ravioli/ravioli_48284.jpg,ravioli,Italian,mixed,mixed,bootstrapped_from_manifest
images/fish_and_chips/fish_and_chips_39236.jpg,fish and chips,unknown,seafood,mixed,bootstrapped_from_manifest
images/samosa/samosa_1994.jpg,samosa,Indian,mixed,fried,bootstrapped_from_manifest
images/hamburger/hamburger_55991.jpg,hamburger,unknown,mixed,mixed,bootstrapped_from_manifest
images/tacos/tacos_7923.jpg,tacos,Mexican,mixed,mixed,bootstrapped_from_manifest
images/ramen/ramen_10004.jpg,ramen,Japanese,mixed,stewed,bootstrapped_from_manifest
images/cup_cakes/cup_cakes_60533.jpg,cup cakes,unknown,mixed,baked,bootstrapped_from_manifest
images/hot_and_sour_soup/hot_and_sour_soup_1324.jpg,hot and sour soup,unknown,mixed,stewed,bootstrapped_from_manifest
images/mussels/mussels_27751.jpg,mussels,unknown,mixed,mixed,bootstrapped_from_manifest
images/chocolate_mousse/chocolate_mousse_62125.jpg,chocolate mousse,unknown,mixed,mixed,bootstrapped_from_manifest
images/deviled_eggs/deviled_eggs_37460.jpg,deviled eggs,unknown,mixed,mixed,bootstrapped_from_manifest
images/cheesecake/cheesecake_70596.jpg,cheesecake,unknown,mixed,baked,bootstrapped_from_manifest
images/baklava/baklava_29826.jpg,baklava,unknown,mixed,mixed,bootstrapped_from_manifest
images/spaghetti_bolognese/spaghetti_bolognese_27208.jpg,spaghetti bolognese,Italian,mixed,mixed,bootstrapped_from_manifest
images/caesar_salad/caesar_salad_37947.jpg,caesar salad,unknown,plant,mixed,bootstrapped_from_manifest
images/hummus/hummus_38702.jpg,hummus,Mediterranean,plant,mixed,bootstrapped_from_manifest
images/garlic_bread/garlic_bread_32986.jpg,garlic bread,unknown,mixed,mixed,bootstrapped_from_manifest
images/bruschetta/bruschetta_52765.jpg,bruschetta,Italian,mixed,mixed,bootstrapped_from_manifest
images/pancakes/pancakes_31586.jpg,pancakes,American,mixed,baked,bootstrapped_from_manifest
images/cheesecake/cheesecake_71194.jpg,cheesecake,unknown,mixed,baked,bootstrapped_from_manifest
images/miso_soup/miso_soup_17686.jpg,miso soup,Japanese,mixed,stewed,bootstrapped_from_manifest
images/ramen/ramen_10325.jpg,ramen,Japanese,mixed,stewed,bootstrapped_from_manifest
images/prime_rib/prime_rib_70096.jpg,prime rib,unknown,mixed,roasted,bootstrapped_from_manifest
images/lobster_roll_sandwich/lobster_roll_sandwich_73522.jpg,lobster roll sandwich,unknown,mixed,mixed,bootstrapped_from_manifest
images/hummus/hummus_38567.jpg,hummus,Mediterranean,plant,mixed,bootstrapped_from_manifest
images/garlic_bread/garlic_bread_32933.jpg,garlic bread,unknown,mixed,mixed,bootstrapped_from_manifest
images/bread_pudding/bread_pudding_21310.jpg,bread pudding,unknown,mixed,mixed,bootstrapped_from_manifest
images/pho/pho_69415.jpg,pho,Vietnamese,mixed,stewed,bootstrapped_from_manifest
images/crab_cakes/crab_cakes_13523.jpg,crab cakes,unknown,mixed,baked,bootstrapped_from_manifest
images/macaroni_and_cheese/macaroni_and_cheese_31245.jpg,macaroni and cheese,American,mixed,simmered,bootstrapped_from_manifest
images/gnocchi/gnocchi_22764.jpg,gnocchi,Italian,mixed,mixed,bootstrapped_from_manifest
images/greek_salad/greek_salad_6538.jpg,greek salad,Mediterranean,plant,mixed,bootstrapped_from_manifest
images/poutine/poutine_9354.jpg,poutine,unknown,mixed,mixed,bootstrapped_from_manifest
images/macarons/macarons_63847.jpg,macarons,unknown,mixed,mixed,bootstrapped_from_manifest
images/guacamole/guacamole_41509.jpg,guacamole,Mexican,mixed,mixed,bootstrapped_from_manifest
images/french_onion_soup/french_onion_soup_44959.jpg,french onion soup,unknown,mixed,stewed,bootstrapped_from_manifest
images/carrot_cake/carrot_cake_19552.jpg,carrot cake,unknown,mixed,baked,bootstrapped_from_manifest
images/filet_mignon/filet_mignon_55341.jpg,filet mignon,unknown,mixed,mixed,bootstrapped_from_manifest
images/paella/paella_15679.jpg,paella,unknown,mixed,mixed,bootstrapped_from_manifest
images/tacos/tacos_7600.jpg,tacos,Mexican,mixed,mixed,bootstrapped_from_manifest
images/beef_carpaccio/beef_carpaccio_45033.jpg,beef carpaccio,unknown,meat,raw-citrus,bootstrapped_from_manifest
images/pizza/pizza_67916.jpg,pizza,Italian,mixed,mixed,bootstrapped_from_manifest
images/deviled_eggs/deviled_eggs_36960.jpg,deviled eggs,unknown,mixed,mixed,bootstrapped_from_manifest
images/french_onion_soup/french_onion_soup_44267.jpg,french onion soup,unknown,mixed,stewed,bootstrapped_from_manifest
images/french_fries/french_fries_53893.jpg,french fries,American,mixed,fried,bootstrapped_from_manifest
images/pizza/pizza_67710.jpg,pizza,Italian,mixed,mixed,bootstrapped_from_manifest
images/hummus/hummus_38992.jpg,hummus,Mediterranean,plant,mixed,bootstrapped_from_manifest
images/pho/pho_69362.jpg,pho,Vietnamese,mixed,stewed,bootstrapped_from_manifest
images/crab_cakes/crab_cakes_13977.jpg,crab cakes,unknown,mixed,baked,bootstrapped_from_manifest
images/falafel/falafel_20675.jpg,falafel,Mediterranean,plant,mixed,bootstrapped_from_manifest
images/sushi/sushi_58228.jpg,sushi,Japanese,seafood,raw-citrus,bootstrapped_from_manifest
images/peking_duck/peking_duck_41226.jpg,peking duck,Chinese,meat,mixed,bootstrapped_from_manifest
images/prime_rib/prime_rib_70121.jpg,prime rib,unknown,mixed,roasted,bootstrapped_from_manifest
images/pizza/pizza_68119.jpg,pizza,Italian,mixed,mixed,bootstrapped_from_manifest
images/french_toast/french_toast_50869.jpg,french toast,unknown,mixed,mixed,bootstrapped_from_manifest
images/hamburger/hamburger_55961.jpg,hamburger,unknown,mixed,mixed,bootstrapped_from_manifest
images/grilled_salmon/grilled_salmon_35539.jpg,grilled salmon,unknown,mixed,grilled,bootstrapped_from_manifest
images/foie_gras/foie_gras_6874.jpg,foie gras,French,mixed,mixed,bootstrapped_from_manifest
images/tuna_tartare/tuna_tartare_57513.jpg,tuna tartare,unknown,mixed,raw-citrus,bootstrapped_from_manifest
images/takoyaki/takoyaki_61246.jpg,takoyaki,Japanese,mixed,mixed,bootstrapped_from_manifest
images/chicken_wings/chicken_wings_22145.jpg,chicken wings,unknown,meat,mixed,bootstrapped_from_manifest
images/grilled_salmon/grilled_salmon_35271.jpg,grilled salmon,unknown,mixed,grilled,bootstrapped_from_manifest
images/hamburger/hamburger_56103.jpg,hamburger,unknown,mixed,mixed,bootstrapped_from_manifest
images/french_onion_soup/french_onion_soup_44971.jpg,french onion soup,unknown,mixed,stewed,bootstrapped_from_manifest
images/pulled_pork_sandwich/pulled_pork_sandwich_11189.jpg,pulled pork sandwich,American,meat,mixed,bootstrapped_from_manifest
images/samosa/samosa_1894.jpg,samosa,Indian,mixed,fried,bootstrapped_from_manifest
images/ice_cream/ice_cream_71657.jpg,ice cream,unknown,mixed,mixed,bootstrapped_from_manifest
images/risotto/risotto_14609.jpg,risotto,Italian,mixed,simmered,bootstrapped_from_manifest
images/pulled_pork_sandwich/pulled_pork_sandwich_11118.jpg,pulled pork sandwich,American,meat,mixed,bootstrapped_from_manifest
images/ceviche/ceviche_51882.jpg,ceviche,unknown,mixed,raw-citrus,bootstrapped_from_manifest
images/spring_rolls/spring_rolls_4341.jpg,spring rolls,Thai,mixed,fried,bootstrapped_from_manifest
images/creme_brulee/creme_brulee_24389.jpg,creme brulee,French,mixed,baked,bootstrapped_from_manifest
images/omelette/omelette_72076.jpg,omelette,unknown,mixed,mixed,bootstrapped_from_manifest
images/chicken_curry/chicken_curry_36617.jpg,chicken curry,Indian,meat,stewed,bootstrapped_from_manifest
images/omelette/omelette_72646.jpg,omelette,unknown,mixed,mixed,bootstrapped_from_manifest
images/ravioli/ravioli_48500.jpg,ravioli,Italian,mixed,mixed,bootstrapped_from_manifest
images/macaroni_and_cheese/macaroni_and_cheese_31017.jpg,macaroni and cheese,American,mixed,simmered,bootstrapped_from_manifest
images/chicken_wings/chicken_wings_22009.jpg,chicken wings,unknown,meat,mixed,bootstrapped_from_manifest
images/beef_carpaccio/beef_carpaccio_45499.jpg,beef carpaccio,unknown,meat,raw-citrus,bootstrapped_from_manifest
images/panna_cotta/panna_cotta_5008.jpg,panna cotta,Italian,mixed,baked,bootstrapped_from_manifest
images/foie_gras/foie_gras_7073.jpg,foie gras,French,mixed,mixed,bootstrapped_from_manifest
images/lobster_roll_sandwich/lobster_roll_sandwich_73524.jpg,lobster roll sandwich,unknown,mixed,mixed,bootstrapped_from_manifest
images/baklava/baklava_29335.jpg,baklava,unknown,mixed,mixed,bootstrapped_from_manifest
images/donuts/donuts_46855.jpg,donuts,unknown,mixed,mixed,bootstrapped_from_manifest
images/shrimp_and_grits/shrimp_and_grits_54707.jpg,shrimp and grits,unknown,seafood,mixed,bootstrapped_from_manifest
images/sashimi/sashimi_2720.jpg,sashimi,unknown,mixed,mixed,bootstrapped_from_manifest
images/fish_and_chips/fish_and_chips_39246.jpg,fish and chips,unknown,seafood,mixed,bootstrapped_from_manifest
images/caprese_salad/caprese_salad_23338.jpg,caprese salad,Italian,plant,mixed,bootstrapped_from_manifest
images/gyoza/gyoza_47834.jpg,gyoza,Japanese,mixed,mixed,bootstrapped_from_manifest
images/samosa/samosa_2051.jpg,samosa,Indian,mixed,fried,bootstrapped_from_manifest
images/chocolate_cake/chocolate_cake_25860.jpg,chocolate cake,unknown,mixed,baked,bootstrapped_from_manifest
images/peking_duck/peking_duck_40531.jpg,peking duck,Chinese,meat,mixed,bootstrapped_from_manifest
images/miso_soup/miso_soup_17438.jpg,miso soup,Japanese,mixed,stewed,bootstrapped_from_manifest
images/bruschetta/bruschetta_53047.jpg,bruschetta,Italian,mixed,mixed,bootstrapped_from_manifest
images/beef_carpaccio/beef_carpaccio_45397.jpg,beef carpaccio,unknown,meat,raw-citrus,bootstrapped_from_manifest
images/hummus/hummus_38317.jpg,hummus,Mediterranean,plant,mixed,bootstrapped_from_manifest
images/ice_cream/ice_cream_71954.jpg,ice cream,unknown,mixed,mixed,bootstrapped_from_manifest
images/omelette/omelette_72462.jpg,omelette,unknown,mixed,mixed,bootstrapped_from_manifest
images/spaghetti_carbonara/spaghetti_carbonara_49818.jpg,spaghetti carbonara,unknown,mixed,mixed,bootstrapped_from_manifest
images/lasagna/lasagna_40206.jpg,lasagna,Italian,mixed,simmered,bootstrapped_from_manifest
images/grilled_salmon/grilled_salmon_35604.jpg,grilled salmon,unknown,mixed,grilled,bootstrapped_from_manifest
images/bibimbap/bibimbap_11459.jpg,bibimbap,Korean,mixed,mixed,bootstrapped_from_manifest
images/french_onion_soup/french_onion_soup_44789.jpg,french onion soup,unknown,mixed,stewed,bootstrapped_from_manifest
images/gyoza/gyoza_47399.jpg,gyoza,Japanese,mixed,mixed,bootstrapped_from_manifest
images/ramen/ramen_10296.jpg,ramen,Japanese,mixed,stewed,bootstrapped_from_manifest
images/apple_pie/apple_pie_12965.jpg,apple pie,unknown,mixed,baked,bootstrapped_from_manifest
images/hot_dog/hot_dog_63662.jpg,hot dog,American,mixed,mixed,bootstrapped_from_manifest
images/bruschetta/bruschetta_53101.jpg,bruschetta,Italian,mixed,mixed,bootstrapped_from_manifest
images/seaweed_salad/seaweed_salad_65425.jpg,seaweed salad,unknown,plant,mixed,bootstrapped_from_manifest
images/pizza/pizza_67575.jpg,pizza,Italian,mixed,mixed,bootstrapped_from_manifest
images/spring_rolls/spring_rolls_4133.jpg,spring rolls,Thai,mixed,fried,bootstrapped_from_manifest
images/gnocchi/gnocchi_23153.jpg,gnocchi,Italian,mixed,mixed,bootstrapped_from_manifest
images/fried_rice/fried_rice_45888.jpg,fried rice,Chinese,mixed,fried,bootstrapped_from_manifest
images/carrot_cake/carrot_cake_19960.jpg,carrot cake,unknown,mixed,baked,bootstrapped_from_manifest
images/bread_pudding/bread_pudding_21153.jpg,bread pudding,unknown,mixed,mixed,bootstrapped_from_manifest
images/lasagna/lasagna_39914.jpg,lasagna,Italian,mixed,simmered,bootstrapped_from_manifest
images/hot_and_sour_soup/hot_and_sour_soup_1296.jpg,hot and sour soup,unknown,mixed,stewed,bootstrapped_from_manifest
images/garlic_bread/garlic_bread_32875.jpg,garlic bread,unknown,mixed,mixed,bootstrapped_from_manifest
images/falafel/falafel_20717.jpg,falafel,Mediterranean,plant,mixed,bootstrapped_from_manifest
images/peking_duck/peking_duck_40679.jpg,peking duck,Chinese,meat,mixed,bootstrapped_from_manifest
images/macarons/macarons_64177.jpg,macarons,unknown,mixed,mixed,bootstrapped_from_manifest
images/ice_cream/ice_cream_71310.jpg,ice cream,unknown,mixed,mixed,bootstrapped_from_manifest
images/chicken_quesadilla/chicken_quesadilla_68672.jpg,chicken quesadilla,unknown,meat,mixed,bootstrapped_from_manifest
images/seaweed_salad/seaweed_salad_65751.jpg,seaweed salad,unknown,plant,mixed,bootstrapped_from_manifest
images/steak/steak_15756.jpg,steak,unknown,mixed,mixed,bootstrapped_from_manifest
images/donuts/donuts_47041.jpg,donuts,unknown,mixed,mixed,bootstrapped_from_manifest
images/bibimbap/bibimbap_11815.jpg,bibimbap,Korean,mixed,mixed,bootstrapped_from_manifest
images/donuts/donuts_47043.jpg,donuts,unknown,mixed,mixed,bootstrapped_from_manifest
images/fish_and_chips/fish_and_chips_39675.jpg,fish and chips,unknown,seafood,mixed,bootstrapped_from_manifest
images/macarons/macarons_64324.jpg,macarons,unknown,mixed,mixed,bootstrapped_from_manifest
images/fish_and_chips/fish_and_chips_39447.jpg,fish and chips,unknown,seafood,mixed,bootstrapped_from_manifest
images/crab_cakes/crab_cakes_13565.jpg,crab cakes,unknown,mixed,baked,bootstrapped_from_manifest
images/pulled_pork_sandwich/pulled_pork_sandwich_10509.jpg,pulled pork sandwich,American,meat,mixed,bootstrapped_from_manifest
images/fish_and_chips/fish_and_chips_39147.jpg,fish and chips,unknown,seafood,mixed,bootstrapped_from_manifest
images/tiramisu/tiramisu_26691.jpg,tiramisu,Italian,mixed,baked,bootstrapped_from_manifest
images/scallops/scallops_28654.jpg,scallops,unknown,mixed,mixed,bootstrapped_from_manifest
images/hamburger/hamburger_55696.jpg,hamburger,unknown,mixed,mixed,bootstrapped_from_manifest
images/guacamole/guacamole_41616.jpg,guacamole,Mexican,mixed,mixed,bootstrapped_from_manifest
images/waffles/waffles_65092.jpg,waffles,American,mixed,baked,bootstrapped_from_manifest
images/deviled_eggs/deviled_eggs_37262.jpg,deviled eggs,unknown,mixed,mixed,bootstrapped_from_manifest
images/pizza/pizza_68198.jpg,pizza,Italian,mixed,mixed,bootstrapped_from_manifest
images/dumplings/dumplings_56556.jpg,dumplings,Chinese,mixed,mixed,bootstrapped_from_manifest
images/spring_rolls/spring_rolls_3756.jpg,spring rolls,Thai,mixed,fried,bootstrapped_from_manifest
images/breakfast_burrito/breakfast_burrito_62853.jpg,breakfast burrito,unknown,mixed,mixed,bootstrapped_from_manifest
images/caesar_salad/caesar_salad_38048.jpg,caesar salad,unknown,plant,mixed,bootstrapped_from_manifest
images/gyoza/gyoza_47829.jpg,gyoza,Japanese,mixed,mixed,bootstrapped_from_manifest
images/club_sandwich/club_sandwich_18912.jpg,club sandwich,American,mixed,mixed,bootstrapped_from_manifest
images/pho/pho_69104.jpg,pho,Vietnamese,mixed,stewed,bootstrapped_from_manifest
images/escargots/escargots_25356.jpg,escargots,French,mixed,mixed,bootstrapped_from_manifest
images/grilled_cheese_sandwich/grilled_cheese_sandwich_73312.jpg,grilled cheese sandwich,American,mixed,grilled,bootstrapped_from_manifest
images/ceviche/ceviche_52347.jpg,ceviche,unknown,mixed,raw-citrus,bootstrapped_from_manifest
images/pho/pho_69165.jpg,pho,Vietnamese,mixed,stewed,bootstrapped_from_manifest
images/mussels/mussels_28282.jpg,mussels,unknown,mixed,mixed,bootstrapped_from_manifest
images/cannoli/cannoli_66603.jpg,cannoli,unknown,mixed,mixed,bootstrapped_from_manifest
images/pulled_pork_sandwich/pulled_pork_sandwich_10860.jpg,pulled pork sandwich,American,meat,mixed,bootstrapped_from_manifest
images/spaghetti_bolognese/spaghetti_bolognese_27087.jpg,spaghetti bolognese,Italian,mixed,mixed,bootstrapped_from_manifest
images/lasagna/lasagna_40499.jpg,lasagna,Italian,mixed,simmered,bootstrapped_from_manifest
images/gnocchi/gnocchi_22915.jpg,gnocchi,Italian,mixed,mixed,bootstrapped_from_manifest
images/hamburger/hamburger_56203.jpg,hamburger,unknown,mixed,mixed,bootstrapped_from_manifest
images/red_velvet_cake/red_velvet_cake_34507.jpg,red velvet cake,unknown,mixed,baked,bootstrapped_from_manifest
images/oysters/oysters_75644.jpg,oysters,unknown,mixed,mixed,bootstrapped_from_manifest
images/risotto/risotto_14591.jpg,risotto,Italian,mixed,simmered,bootstrapped_from_manifest
images/escargots/escargots_24797.jpg,escargots,French,mixed,mixed,bootstrapped_from_manifest
images/cannoli/cannoli_66298.jpg,cannoli,unknown,mixed,mixed,bootstrapped_from_manifest
images/paella/paella_15098.jpg,paella,unknown,mixed,mixed,bootstrapped_from_manifest
images/clam_chowder/clam_chowder_43409.jpg,clam chowder,unknown,mixed,mixed,bootstrapped_from_manifest
images/tiramisu/tiramisu_26881.jpg,tiramisu,Italian,mixed,baked,bootstrapped_from_manifest
images/panna_cotta/panna_cotta_4583.jpg,panna cotta,Italian,mixed,baked,bootstrapped_from_manifest
images/chocolate_cake/chocolate_cake_25638.jpg,chocolate cake,unknown,mixed,baked,bootstrapped_from_manifest
images/beet_salad/beet_salad_33552.jpg,beet salad,unknown,plant,mixed,bootstrapped_from_manifest
images/hot_and_sour_soup/hot_and_sour_soup_1464.jpg,hot and sour soup,unknown,mixed,stewed,bootstrapped_from_manifest
images/hamburger/hamburger_55649.jpg,hamburger,unknown,mixed,mixed,bootstrapped_from_manifest
images/peking_duck/peking_duck_41135.jpg,peking duck,Chinese,meat,mixed,bootstrapped_from_manifest
images/huevos_rancheros/huevos_rancheros_67472.jpg,huevos rancheros,unknown,mixed,mixed,bootstrapped_from_manifest
images/carrot_cake/carrot_cake_19764.jpg,carrot cake,unknown,mixed,baked,bootstrapped_from_manifest
images/ceviche/ceviche_51986.jpg,ceviche,unknown,mixed,raw-citrus,bootstrapped_from_manifest
images/churros/churros_736.jpg,churros,Mexican,mixed,baked,bootstrapped_from_manifest
images/bibimbap/bibimbap_11790.jpg,bibimbap,Korean,mixed,mixed,bootstrapped_from_manifest
images/nachos/nachos_74285.jpg,nachos,Mexican,mixed,mixed,bootstrapped_from_manifest
images/guacamole/guacamole_41897.jpg,guacamole,Mexican,mixed,mixed,bootstrapped_from_manifest
images/chocolate_cake/chocolate_cake_26120.jpg,chocolate cake,unknown,mixed,baked,bootstrapped_from_manifest
images/chocolate_mousse/chocolate_mousse_61783.jpg,chocolate mousse,unknown,mixed,mixed,bootstrapped_from_manifest
images/tiramisu/tiramisu_26748.jpg,tiramisu,Italian,mixed,baked,bootstrapped_from_manifest
images/oysters/oysters_75721.jpg,oysters,unknown,mixed,mixed,bootstrapped_from_manifest
images/samosa/samosa_2138.jpg,samosa,Indian,mixed,fried,bootstrapped_from_manifest
images/paella/paella_15096.jpg,paella,unknown,mixed,mixed,bootstrapped_from_manifest
images/frozen_yogurt/frozen_yogurt_18069.jpg,frozen yogurt,unknown,mixed,mixed,bootstrapped_from_manifest
images/caesar_salad/caesar_salad_37802.jpg,caesar salad,unknown,plant,mixed,bootstrapped_from_manifest
images/onion_rings/onion_rings_34189.jpg,onion rings,unknown,mixed,mixed,bootstrapped_from_manifest
images/shrimp_and_grits/shrimp_and_grits_54084.jpg,shrimp and grits,unknown,seafood,mixed,bootstrapped_from_manifest
images/scallops/scallops_29016.jpg,scallops,unknown,mixed,mixed,bootstrapped_from_manifest
images/prime_rib/prime_rib_69985.jpg,prime rib,unknown,mixed,roasted,bootstrapped_from_manifest
images/croque_madame/croque_madame_43762.jpg,croque madame,French,mixed,mixed,bootstrapped_from_manifest
images/escargots/escargots_25473.jpg,escargots,French,mixed,mixed,bootstrapped_from_manifest
images/seaweed_salad/seaweed_salad_65470.jpg,seaweed salad,unknown,plant,mixed,bootstrapped_from_manifest
images/chocolate_cake/chocolate_cake_25896.jpg,chocolate cake,unknown,mixed,baked,bootstrapped_from_manifest
images/pork_chop/pork_chop_3128.jpg,pork chop,unknown,meat,mixed,bootstrapped_from_manifest
images/fried_calamari/fried_calamari_48823.jpg,fried calamari,unknown,mixed,fried,bootstrapped_from_manifest
images/prime_rib/prime_rib_70268.jpg,prime rib,unknown,mixed,roasted,bootstrapped_from_manifest
images/beignets/beignets_12224.jpg,beignets,unknown,mixed,mixed,bootstrapped_from_manifest
images/pad_thai/pad_thai_8424.jpg,pad thai,Thai,mixed,mixed,bootstrapped_from_manifest
images/pizza/pizza_67832.jpg,pizza,Italian,mixed,mixed,bootstrapped_from_manifest
images/grilled_salmon/grilled_salmon_35255.jpg,grilled salmon,unknown,mixed,grilled,bootstrapped_from_manifest
images/baby_back_ribs/baby_back_ribs_16682.jpg,baby back ribs,unknown,mixed,mixed,bootstrapped_from_manifest
images/hot_dog/hot_dog_63156.jpg,hot dog,American,mixed,mixed,bootstrapped_from_manifest
images/gyoza/gyoza_47674.jpg,gyoza,Japanese,mixed,mixed,bootstrapped_from_manifest
images/seaweed_salad/seaweed_salad_65492.jpg,seaweed salad,unknown,plant,mixed,bootstrapped_from_manifest
images/hot_and_sour_soup/hot_and_sour_soup_1329.jpg,hot and sour soup,unknown,mixed,stewed,bootstrapped_from_manifest
images/baklava/baklava_29991.jpg,baklava,unknown,mixed,mixed,bootstrapped_from_manifest
images/caesar_salad/caesar_salad_37669.jpg,caesar salad,unknown,plant,mixed,bootstrapped_from_manifest
images/fried_calamari/fried_calamari_49216.jpg,fried calamari,unknown,mixed,fried,bootstrapped_from_manifest
images/filet_mignon/filet_mignon_55484.jpg,filet mignon,unknown,mixed,mixed,bootstrapped_from_manifest
images/bibimbap/bibimbap_11577.jpg,bibimbap,Korean,mixed,mixed,bootstrapped_from_manifest
images/beet_salad/beet_salad_33128.jpg,beet salad,unknown,plant,mixed,bootstrapped_from_manifest
images/garlic_bread/garlic_bread_32786.jpg,garlic bread,unknown,mixed,mixed,bootstrapped_from_manifest
images/beignets/beignets_12333.jpg,beignets,unknown,mixed,mixed,bootstrapped_from_manifest
images/foie_gras/foie_gras_7412.jpg,foie gras,French,mixed,mixed,bootstrapped_from_manifest
images/chicken_curry/chicken_curry_36248.jpg,chicken curry,Indian,meat,stewed,bootstrapped_from_manifest
images/grilled_cheese_sandwich/grilled_cheese_sandwich_73173.jpg,grilled cheese sandwich,American,mixed,grilled,bootstrapped_from_manifest
images/tiramisu/tiramisu_26518.jpg,tiramisu,Italian,mixed,baked,bootstrapped_from_manifest
images/greek_salad/greek_salad_6138.jpg,greek salad,Mediterranean,plant,mixed,bootstrapped_from_manifest
images/tacos/tacos_8059.jpg,tacos,Mexican,mixed,mixed,bootstrapped_from_manifest
images/cup_cakes/cup_cakes_60728.jpg,cup cakes,unknown,mixed,baked,bootstrapped_from_manifest
images/huevos_rancheros/huevos_rancheros_67446.jpg,huevos rancheros,unknown,mixed,mixed,bootstrapped_from_manifest
images/pork_chop/pork_chop_3074.jpg,pork chop,unknown,meat,mixed,bootstrapped_from_manifest
images/peking_duck/peking_duck_41101.jpg,peking duck,Chinese,meat,mixed,bootstrapped_from_manifest
images/grilled_cheese_sandwich/grilled_cheese_sandwich_73293.jpg,grilled cheese sandwich,American,mixed,grilled,bootstrapped_from_manifest
images/french_toast/french_toast_50319.jpg,french toast,unknown,mixed,mixed,bootstrapped_from_manifest
images/baklava/baklava_29506.jpg,baklava,unknown,mixed,mixed,bootstrapped_from_manifest
images/pulled_pork_sandwich/pulled_pork_sandwich_10973.jpg,pulled pork sandwich,American,meat,mixed,bootstrapped_from_manifest
images/chocolate_mousse/chocolate_mousse_62000.jpg,chocolate mousse,unknown,mixed,mixed,bootstrapped_from_manifest
images/breakfast_burrito/breakfast_burrito_62595.jpg,breakfast burrito,unknown,mixed,mixed,bootstrapped_from_manifest
images/shrimp_and_grits/shrimp_and_grits_54571.jpg,shrimp and grits,unknown,seafood,mixed,bootstrapped_from_manifest
images/grilled_cheese_sandwich/grilled_cheese_sandwich_73086.jpg,grilled cheese sandwich,American,mixed,grilled,bootstrapped_from_manifest
images/deviled_eggs/deviled_eggs_37141.jpg,deviled eggs,unknown,mixed,mixed,bootstrapped_from_manifest
images/french_fries/french_fries_53500.jpg,french fries,American,mixed,fried,bootstrapped_from_manifest
images/fried_rice/fried_rice_46347.jpg,fried rice,Chinese,mixed,fried,bootstrapped_from_manifest
images/creme_brulee/creme_brulee_24663.jpg,creme brulee,French,mixed,baked,bootstrapped_from_manifest
images/chicken_curry/chicken_curry_36642.jpg,chicken curry,Indian,meat,stewed,bootstrapped_from_manifest
images/sushi/sushi_57793.jpg,sushi,Japanese,seafood,raw-citrus,bootstrapped_from_manifest
images/frozen_yogurt/frozen_yogurt_18003.jpg,frozen yogurt,unknown,mixed,mixed,bootstrapped_from_manifest
images/ramen/ramen_10056.jpg,ramen,Japanese,mixed,stewed,bootstrapped_from_manifest
images/panna_cotta/panna_cotta_5061.jpg,panna cotta,Italian,mixed,baked,bootstrapped_from_manifest
images/tacos/tacos_7728.jpg,tacos,Mexican,mixed,mixed,bootstrapped_from_manifest
images/croque_madame/croque_madame_43628.jpg,croque madame,French,mixed,mixed,bootstrapped_from_manifest
images/takoyaki/takoyaki_60765.jpg,takoyaki,Japanese,mixed,mixed,bootstrapped_from_manifest
images/pizza/pizza_68086.jpg,pizza,Italian,mixed,mixed,bootstrapped_from_manifest
images/spring_rolls/spring_rolls_4117.jpg,spring rolls,Thai,mixed,fried,bootstrapped_from_manifest
images/edamame/edamame_30261.jpg,edamame,unknown,mixed,mixed,bootstrapped_from_manifest
images/grilled_salmon/grilled_salmon_35780.jpg,grilled salmon,unknown,mixed,grilled,bootstrapped_from_manifest
images/hot_and_sour_soup/hot_and_sour_soup_1313.jpg,hot and sour soup,unknown,mixed,stewed,bootstrapped_from_manifest
images/beef_tartare/beef_tartare_5444.jpg,beef tartare,French,meat,raw-citrus,bootstrapped_from_manifest
images/takoyaki/takoyaki_61349.jpg,takoyaki,Japanese,mixed,mixed,bootstrapped_from_manifest
images/cheesecake/cheesecake_71038.jpg,cheesecake,unknown,mixed,baked,bootstrapped_from_manifest
images/guacamole/guacamole_41471.jpg,guacamole,Mexican,mixed,mixed,bootstrapped_from_manifest
